Row Labels,Sum of UNIT_PRICE_GBP
E004015080F2C1AE,95.88
E004015080F2C1B3,38.23
E004015080F2C1B4,10.97
E004015080F2C1B9,20
E004015080F2C1DC,32.92
E004015080F2C1DD,11.41
E004015080F2C1DF,129.66
E004015080F2C1E0,20.71
E004015080F2C1E1,31.68
E004015080F2C1E4,15.58
E004015080F2C1E9,39.82
E004015080F2C1EF,44.24
E004015080F2C1F4,138.23
E004015080F2C1F9,145.03
E004015080F2C1FF,96.01
E004015080F2C203,205.83
E004015080F2C243,100.77
E004015080F2C244,168.79
E004015080F2C247,127.07
E004015080F2C24E,108.5
E004015080F2C24F,120.11
E004015080F2C26B,138.4
E004015080F2C26D,20.88
E004015080F2C26F,48.87
E004015080F2C2DF,150.39
E004015080F2C2EA,114.76
E004015080F2C30D,36.12
E004015080F2C30E,17.07
E004015080F2C310,156.23
E004015080F2C313,211.81
E004015080F2C316,152.74
E004015080F2C319,4.42
E004015080F2C325,110.53
E004015080F2C32A,241.06
E004015080F2C32D,20.62
E004015080F2C32E,161.5
E004015080F2C334,118.98
E004015080F2C339,42.2
E004015080F2C374,48.32
E004015080F2C37B,134.78
E004015080F2C37C,37.17
E004015080F2C383,18.01
E004015080F2C388,33.35
E004015080F2C39B,72.82
E004015080F2C39D,29.73
E004015080F2C39F,47.7
E004015080F2C3A6,120.09
E004015080F2C3A8,20.62
E004015080F2C3EC,296.79
E004015080F2C40D,68.76
E004015080F2C40E,19.11
E004015080F2C493,36.21
E004015080F2C496,283.37
E004015080F2C49D,7.08
E004015080F2C4A1,119.15
E004015080F2C4A2,107.27
E004015080F2C4A7,100.78
E004015080F2C4A8,95.66
E004015080F2C4A9,28.14
E004015080F2C4AA,250.59
E004015080F2C4AB,43.9
E004015080F2C521,94.45
E004015080F2C53E,24.51
E004015080F2C543,50.97
E004015080F2C5C9,269.51
E004015080F2C5CC,84.43
E004015080F2C5D2,15.22
E004015080F2C5D3,82.43
E004015080F2C5D4,34.97
E004015080F2C5D6,87.96
E004015080F2C5DD,56.72
E004015080F2C5DE,98.06
E004015080F2C5DF,25.56
E004015080F2C5E0,117.68
E004015080F2C651,309.16
E004015080F2C689,100.71
E004015080F2C68A,13.72
E004015080F2C6AE,121.33
E004015080F2C6B0,7.52
E004015080F2C6B2,44.16
E004015080F2C6B4,17.16
E004015080F2C6B5,30.72
E004015080F2C6B8,119.51
E004015080F2C6BB,38.59
E004015080F2C6C0,128.22
E004015080F2C6C6,168.07
E004015080F2C6CC,33.62
E004015080F2C6CD,74.24
E004015080F2C6D0,2.65
E004015080F2C6D1,114.5
E004015080F2C6D7,150.28
E004015080F2C719,76.27
E004015080F2C71D,188.56
E004015080F2C71E,135.02
E004015080F2C721,65.03
E004015080F2C724,141.03
E004015080F2C73A,170.33
E004015080F2C745,22.22
E004015080F2C747,33.73
E004015080F2C787,282.38
E004015080F2C792,52.47
E004015080F2C7B8,108.85
E004015080F2C7C2,5.3
E004015080F2C7E2,57.06
E004015080F2C7E9,225.94
E004015080F2C7EA,72.75
E004015080F2C7EC,15.93
E004015080F2C7ED,2.21
E004015080F2C7F8,54.25
E004015080F2C7FE,176.25
E004015080F2C803,20.53
E004015080F2C804,57.68
E004015080F2C807,183
E004015080F2C808,145.85
E004015080F2C80E,20
E004015080F2C84F,177.59
E004015080F2C855,100.63
E004015080F2C856,299.35
E004015080F2C85A,110.09
E004015080F2C85D,33.8
E004015080F2C86E,182.45
E004015080F2C877,17.61
E004015080F2C879,3.98
E004015080F2C88E,74.68
E004015080F2C8C5,53.18
E004015080F2C8C7,51.67
E004015080F2C970,42.23
E004015080F2C973,361.9
E004015080F2C97A,8.67
E004015080F2C97C,43.55
E004015080F2C97E,4.25
E004015080F2C97F,68.14
E004015080F2C9BA,114.22
E004015080F2C9F0,226.87
E004015080F2C9FE,272.7
E004015080F2CAA6,57.88
E004015080F2CAA9,199.82
E004015080F2CAAD,83.97
E004015080F2CAAF,31.96
E004015080F2CAB0,102.57
E004015080F2CAB1,21.68
E004015080F2CAB2,52.92
E004015080F2CAB8,77.24
E004015080F2CAED,36.27
E004015080F2CB2E,45.85
E004015080F2CB88,135.76
E004015080F2CB89,200.54
E004015080F2CB8B,17.52
E004015080F2CB8C,185.63
E004015080F2CB8D,86.11
E004015080F2CB91,92.64
E004015080F2CB93,51.43
E004015080F2CB94,166.37
E004015080F2CB96,98.85
E004015080F2CB98,58.85
E004015080F2CB9E,26.91
E004015080F2CBB0,93.18
E004015080F2CBB2,78.73
E004015080F2CBB4,21.59
E004015080F2CBB5,130.44
E004015080F2CBD7,78.31
E004015080F2CBF7,176.55
E004015080F2CBFA,43.37
E004015080F2CBFD,264.68
E004015080F2CC01,28.68
E004015080F2CC02,163.09
E004015080F2CC05,262.41
E004015080F2CC17,21.06
E004015080F2CC1E,13.17
E004015080F2CC37,54.64
E004015080F2CC39,122.48
E004015080F2CC3A,23.99
E004015080F2CC3D,25.8
E004015080F2CC3E,159.24
E004015080F2CC40,24.87
E004015080F2CC42,21.25
E004015080F2CC44,269.27
E004015080F2CC45,116.73
E004015080F2CC6A,119.33
E004015080F2CCC4,28.41
E004015080F2CCC5,174.1
E004015080F2CCC8,206.64
E004015080F2CCCB,66.43
E004015080F2CCCE,50.78
E004015080F2CCD0,131.23
E004015080F2CCD1,76.99
E004015080F2CCD5,12.75
E004015080F2CCDB,161.65
E004015080F2CCEC,51.69
E004015080F2CCED,17.51
E004015080F2CCEF,66.97
E004015080F2CCF0,66.81
E004015080F2CCF1,94.25
E004015080F2CD13,168.4
E004015080F2CD14,49.99
E004015080F2CD35,80.79
E004015080F2CD39,13.7
E004015080F2CD3C,23.44
E004015080F2CD40,175.06
E004015080F2CD58,34.95
E004015080F2CD69,92.92
E004015080F2CD73,110.42
E004015080F2CD77,113.44
E004015080F2CD78,107.54
E004015080F2CD7B,68.23
E004015080F2CD7C,73.98
E004015080F2CD7E,72.56
E004015080F2CD80,45.41
E004015080F2CD82,41.5
E004015080F2CDB0,85.04
E004015080F2CDB2,32.45
E004015080F2CDD9,104.78
E004015080F2CDDD,36.19
E004015080F2CE61,27.26
E004015080F2CE62,17.97
E004015080F2CE63,68.63
E004015080F2CE69,405.91
E004015080F2CE6A,65.58
E004015080F2CE6C,51.58
E004015080F2CEA2,24.69
E004015080F2CEAA,220.32
E004015080F2CEE4,160.35
E004015080F2CEEF,41.51
E004015080F2CF1C,40.09
E004015080F2CFA0,17.97
E004015080F2CFA1,10.44
E004015080F2CFA2,177.31
E004015080F2CFAB,27.44
E004015080F2CFAC,24.43
E004015080F2CFAD,58.67
E004015080F2CFE1,175.03
E004015080F2CFE9,140.72
E004015080F2CFEC,19.91
E004015080F2D00F,187.61
E004015080F2D016,9.47
E004015080F2D01A,69.91
E004015080F2D028,103.36
E004015080F2D078,28.58
E004015080F2D07A,77.07
E004015080F2D07D,104.62
E004015080F2D080,135.92
E004015080F2D084,59.68
E004015080F2D085,247.1
E004015080F2D08C,56.92
E004015080F2D0C6,164.86
E004015080F2D0CA,18.94
E004015080F2D0CB,112.81
E004015080F2D0CC,70.81
E004015080F2D0CF,155.37
E004015080F2D0D2,167.3
E004015080F2D0E6,10.44
E004015080F2D0EA,223.59
E004015080F2D0EB,137.41
E004015080F2D0EE,167.35
E004015080F2D0F1,39.03
E004015080F2D0F5,167.15
E004015080F2D112,137.61
E004015080F2D117,76.54
E004015080F2D122,192.29
E004015080F2D126,67.24
E004015080F2D127,94.04
E004015080F2D129,6.19
E004015080F2D12B,125.75
E004015080F2D12D,332.74
E004015080F2D12E,305.75
E004015080F2D131,26.01
E004015080F2D132,214.03
E004015080F2D147,21.95
E004015080F2D14E,37.88
E004015080F2D152,63.07
E004015080F2D15E,124.95
E004015080F2D1B2,183.45
E004015080F2D1B5,123.85
E004015080F2D1B6,216.03
E004015080F2D1B9,144.34
E004015080F2D1BF,39.22
E004015080F2D1CA,31.23
E004015080F2D1FD,95.75
E004015080F2D1FF,17.97
E004015080F2D201,95.56
E004015080F2D204,48.04
E004015080F2D205,100.44
E004015080F2D209,88.93
E004015080F2D20B,275.21
E004015080F2D21C,168.13
E004015080F2D21F,169.9
E004015080F2D220,40.35
E004015080F2D223,62.47
E004015080F2D227,21.14
E004015080F2D22A,112.55
E004015080F2D22B,59.29
E004015080F2D24C,57.31
E004015080F2D257,224.95
E004015080F2D25E,24.15
E004015080F2D25F,269.24
E004015080F2D263,41.67
E004015080F2D265,63.9
E004015080F2D266,156.35
E004015080F2D269,72.38
E004015080F2D386,58.77
E004015080F2D388,125.59
E004015080F2D390,175.65
E004015080F2D3F5,13.72
E004015080F2D3FB,11.15
E004015080F2D4BA,70.88
E004015080F2D4C5,156.51
E004015080F2D4E6,33.89
E004015080F2D4F1,30.8
E004015080F2D4F7,38.65
E004015080F2D503,119.63
E004015080F2D593,54.15
E004015080F2D59C,87.69
E004015080F2D59F,70.62
E004015080F2D5A1,81.75
E004015080F2D5A3,143.35
E004015080F2D5A5,194.77
E004015080F2D5A6,158.93
E004015080F2D5A7,63.78
E004015080F2D5A9,246.99
E004015080F2D5AA,128.06
E004015080F2D5BD,73.98
E004015080F2D5BE,129.28
E004015080F2D5C1,53.7
E004015080F2D5C5,153.34
E004015080F2D5C6,133.7
E004015080F2D5C8,139.1
E004015080F2D5C9,112.55
E004015080F2D5F2,38.25
E004015080F2D5FD,97.52
E004015080F2D5FE,170.09
E004015080F2D601,53.29
E004015080F2D602,158.13
E004015080F2D604,60.36
E004015080F2D606,136.27
E004015080F2D608,156.36
E004015080F2D609,78.65
E004015080F2D61D,185.76
E004015080F2D621,9.47
E004015080F2D628,97.12
E004015080F2D62D,59.18
E004015080F2D638,70.95
E004015080F2D677,44.25
E004015080F2D68C,61.24
E004015080F2D68D,78.48
E004015080F2D68F,143.11
E004015080F2D693,108.31
E004015080F2D6C9,213.08
E004015080F2D6D3,167.08
E004015080F2D6D4,55.83
E004015080F2D6D5,14.96
E004015080F2D6D7,98.75
E004015080F2D6D9,41.02
E004015080F2D6DB,275.9
E004015080F2D6DC,161.99
E004015080F2D6DE,71.85
E004015080F2D6DF,121.06
E004015080F2D6E0,30.61
E004015080F2D6F2,60.45
E004015080F2D6F3,223.09
E004015080F2D6F7,10.62
E004015080F2D6FA,109.81
E004015080F2D6FB,79.24
E004015080F2D6FD,105.46
E004015080F2D727,78.77
E004015080F2D735,93.07
E004015080F2D736,139.25
E004015080F2D739,33.36
E004015080F2D73A,89.56
E004015080F2D73E,40.8
E004015080F2D740,82.91
E004015080F2D741,124.32
E004015080F2D78E,43.63
E004015080F2D795,15.93
E004015080F2D79A,58.92
E004015080F2D82C,88.31
E004015080F2D82D,32.72
E004015080F2D856,122.82
E004015080F2D857,118.44
E004015080F2D85F,19.2
E004015080F2D861,75.83
E004015080F2D862,29.29
E004015080F2D8A5,327.14
E004015080F2D8C2,77.7
E004015080F2D8C7,73.79
E004015080F2D8CC,38.85
E004015080F2D8E0,33.71
E004015080F2D8E2,66.3
E004015080F2D95D,345.85
E004015080F2D95E,107.24
E004015080F2D962,68.55
E004015080F2D963,265.73
E004015080F2D990,4.86
E004015080F2D992,14.5
E004015080F2D993,17
E004015080F2D9BC,50.27
E004015080F2D9C0,198.61
E004015080F2D9D7,138.8
E004015080F2D9E2,140.16
E004015080F2DA12,56.99
E004015080F2DA14,125.66
E004015080F2DA1D,80.26
E004015080F2DA65,27.07
E004015080F2DA70,50.36
E004015080F2DA72,58.04
E004015080F2DA73,65.14
E004015080F2DA74,70.25
E004015080F2DA76,120
E004015080F2DA77,154.78
E004015080F2DA79,96.1
E004015080F2DA7B,160.99
E004015080F2DA7D,104.51
E004015080F2DA7E,284.63
E004015080F2DA9C,15.75
E004015080F2DA9D,134.49
E004015080F2DABD,21.24
E004015080F2DAC8,21.5
E004015080F2DACE,87.17
E004015080F2DACF,15.84
E004015080F2DAD0,55.03
E004015080F2DAD3,12.75
E004015080F2DAD7,85.47
E004015080F2DADB,25.3
E004015080F2DAF2,138.81
E004015080F2DAF6,21.95
E004015080F2DB02,68.68
E004015080F2DB50,7.95
E004015080F2DB52,44.25
E004015080F2DBA1,43.42
E004015080F2DBAD,19.21
E004015080F2DBAF,404.68
E004015080F2DBB0,24.42
E004015080F2DBB2,268.31
E004015080F2DBB3,131.95
E004015080F2DBB4,304.06
E004015080F2DBB6,101.41
E004015080F2DBB8,77.26
E004015080F2DBBA,109.37
E004015080F2DBBB,60.53
E004015080F2DBD6,10.71
E004015080F2DBD9,197.16
E004015080F2DC05,39.91
E004015080F2DC0F,131.32
E004015080F2DC11,46.2
E004015080F2DC13,71.32
E004015080F2DC14,47.31
E004015080F2DC17,54.06
E004015080F2DC18,145.57
E004015080F2DC1A,25.22
E004015080F2DC2B,720.18
E004015080F2DC4C,54.77
E004015080F2DC57,101.05
E004015080F2DC67,130.26
E004015080F2DC72,16.71
E004015080F2DCD7,7.43
E004015080F2DD11,20.97
E004015080F2DD35,177.8
E004015080F2DD38,225.97
E004015080F2DD40,13.89
E004015080F2DD68,170.87
E004015080F2DD89,19.21
E004015080F2DDA3,12.21
E004015080F2DDA8,169.99
E004015080F2DE17,77.52
E004015080F2DE42,286.09
E004015080F2DE48,56.55
E004015080F2DE4C,14.69
E004015080F2DE4D,79
E004015080F2DE70,47.33
E004015080F2DE71,126.7
E004015080F2DE73,29.46
E004015080F2DE7B,182.13
E004015080F2DE9F,146.64
E004015080F2DEA6,65.75
E004015080F2DEAA,8.5
E004015080F2DEB8,201.68
E004015080F2DEC4,34
E004015080F2DF02,82.37
E004015080F2DF04,34.58
E004015080F2DF4B,22.74
E004015080F2DF51,37.07
E004015080F2DF55,12.75
E004015080F2DF56,131.11
E004015080F2DF5E,23.89
E004015080F2DF60,68.05
E004015080F2DF62,37.96
E004015080F2DF63,94.75
E004015080F2DF66,126.88
E004015080F2DF67,123.81
E004015080F2DF69,131.15
E004015080F2DFAE,38.78
E004015080F2DFBF,34.15
E004015080F2DFC0,19.91
E004015080F2DFC2,15.49
E004015080F2DFC6,16.51
E004015080F2DFC7,7.08
E004015080F2DFDC,25.13
E004015080F2DFE3,28.5
E004015080F2DFE7,76.44
E004015080F2DFF2,134.07
E004015080F2DFF7,51.84
E004015080F2E002,40.89
E004015080F2E03B,25.58
E004015080F2E03D,62.28
E004015080F2E086,131.41
E004015080F2E090,90.35
E004015080F2E091,39.01
E004015080F2E092,54.25
E004015080F2E094,80.18
E004015080F2E096,152.82
E004015080F2E098,75.12
E004015080F2E099,97.34
E004015080F2E09B,66.81
E004015080F2E09C,186.98
E004015080F2E09D,119.81
E004015080F2E09F,121.95
E004015080F2E0E4,17.7
E004015080F2E0F0,24.42
E004015080F2E0F3,169.01
E004015080F2E0F4,224.29
E004015080F2E0FA,245.93
E004015080F2E0FB,83.89
E004015080F2E0FE,171.23
E004015080F2E0FF,219.51
E004015080F2E115,38.25
E004015080F2E138,67.08
E004015080F2E150,71.51
E004015080F2E172,22.22
E004015080F2E174,13.27
E004015080F2E1BF,87.84
E004015080F2E1CC,87.24
E004015080F2E1CD,110.52
E004015080F2E1CF,25.93
E004015080F2E223,47.17
E004015080F2E225,217.35
E004015080F2E226,96.13
E004015080F2E251,48.23
E004015080F2E26A,25.5
E004015080F2E275,270.41
E004015080F2E28D,46.29
E004015080F2E2A5,92.99
E004015080F2E2A7,18.76
E004015080F2E2B0,57.94
E004015080F2E2B2,23.54
E004015080F2E2FC,17
E004015080F2E301,8.5
E004015080F2E304,170.43
E004015080F2E306,110.17
E004015080F2E332,9.38
E004015080F2E35A,145.48
E004015080F2E35D,92.02
E004015080F2E391,219.42
E004015080F2E3A7,96.8
E004015080F2E3C4,167.34
E004015080F2E3C6,145.02
E004015080F2E3C8,33.8
E004015080F2E3C9,200
E004015080F2E3E5,93.11
E004015080F2E3EF,252.04
E004015080F2E414,23.19
E004015080F2E42E,21.78
E004015080F2E434,138.3
E004015080F2E436,27.43
E004015080F2E457,100
E004015080F2E45E,121.14
E004015080F2E469,25.05
E004015080F2E49B,197.33
E004015080F2E49C,239.63
E004015080F2E49D,38.93
E004015080F2E4BF,55.57
E004015080F2E50A,142.19
E004015080F2E50C,116.57
E004015080F2E50F,20.44
E004015080F2E535,66.83
E004015080F2E536,255.56
E004015080F2E539,8.23
E004015080F2E53C,96.09
E004015080F2E53D,25.66
E004015080F2E568,23.28
E004015080F2E569,147.69
E004015080F2E56E,19.02
E004015080F2E58A,212.1
E004015080F2E58C,227.9
E004015080F2E5A9,4.78
E004015080F2E5AE,84.41
E004015080F2E5B1,142.58
E004015080F2E5B3,224.14
E004015080F2E5E2,288.54
E004015080F2E5E3,100
E004015080F2E603,64
E004015080F2E631,89.31
E004015080F2E656,15.58
E004015080F2E676,55.3
E004015080F2E69E,83.16
E004015080F2E6C3,30.53
E004015080F2E6C8,62.71
E004015080F2E6C9,207.69
E004015080F2E6CE,37.26
E004015080F2E6E6,10.71
E004015080F2E6E8,137.07
E004015080F2E6FE,93.73
E004015080F2E6FF,88.49
E004015080F2E700,36.19
E004015080F2E703,35.5
E004015080F2E706,100.39
E004015080F2E707,85.25
E004015080F2E709,165.14
E004015080F2E70A,59.12
E004015080F2E70B,98.85
E004015080F2E76F,176.54
E004015080F2E808,76.18
E004015080F2E80A,65.97
E004015080F2E80C,391.05
E004015080F2E80D,93.34
E004015080F2E810,99.02
E004015080F2E813,42.66
E004015080F2E814,72.47
E004015080F2E815,25.71
E004015080F2E817,97.95
E004015080F2E818,210.16
E004015080F2E877,163.3
E004015080F2E879,61.94
E004015080F2E8FA,42.36
E004015080F2E954,114.51
E004015080F2E955,24.06
E004015080F2E958,362.66
E004015080F2E985,171.02
E004015080F2EA02,225.13
E004015080F2EA25,105.54
E004015080F2EA27,141.05
E004015080F2EA32,101.22
E004015080F2EA55,68.14
E004015080F2EA5A,59.11
E004015080F2EA5B,182.46
E004015080F2EA5E,28.14
E004015080F2EA5F,124.11
E004015080F2EA85,159.86
E004015080F2EB1B,149.99
E004015080F2EB1C,78.29
E004015080F2EB1E,56.64
E004015080F2EB1F,30.43
E004015080F2EB20,49.9
E004015080F2EB23,15.93
E004015080F2EB26,167.39
E004015080F2EB84,84.69
E004015080F2EB86,135.22
E004015080F2EB90,56.64
E004015080F2EC0D,65
E004015080F2EC22,259.29
E004015080F2EC2E,4.25
E004015080F2EC3C,120
E004015080F2EC3E,66.71
E004015080F2EC3F,186.51
E004015080F2EC43,4.25
E004015080F2EC46,5
E004015080F2EC47,199.95
E004015080F2EC48,71.4
E004015080F2EC4B,123.01
E004015080F2EC4E,58.49
E004015080F2EC51,41.95
E004015080F2EC52,100.79
E004015080F2ECAF,97.79
E004015080F2ECB0,124.77
E004015080F2ECB1,70.18
E004015080F2ECBA,201.17
E004015080F2ECBB,126.26
E004015080F2ED5D,126.53
E004015080F2ED5F,146.11
E004015080F2ED62,101.61
E004015080F2ED66,26.36
E004015080F2ED6B,33.38
E004015080F2ED6D,170.53
E004015080F2EDAC,71.14
E004015080F2EDAD,178.93
E004015080F2EDB7,12.21
E004015080F2EDBA,32.83
E004015080F2EDC5,92.21
E004015080F2EE65,122.56
E004015080F2EEC8,21.59
E004015080F2EECA,64.68
E004015080F2EECD,87.76
E004015080F2EECE,41.77
E004015080F2EED2,24.41
E004015080F2EED3,95.56
E004015080F2EED5,5.22
E004015080F2EEDC,218.42
E004015080F2EF79,243.16
E004015080F2EF91,79.18
E004015080F2EFA5,36.19
E004015080F2EFA7,48.31
E004015080F2EFA8,41.24
E004015080F2EFA9,61.92
E004015080F2EFAC,26.91
E004015080F2EFB0,183.03
E004015080F2EFB2,101.34
E004015080F2EFB4,138.84
E004015080F2F010,45.75
E004015080F2F01A,92.47
E004015080F2F0AE,124.3
E004015080F2F0BA,55.49
E004015080F2F0C8,175.48
E004015080F2F0CA,47.85
E004015080F2F0CB,373.95
E004015080F2F0CF,140.63
E004015080F2F0D3,88.22
E004015080F2F0D6,71.16
E004015080F2F0D9,43.63
E004015080F2F0DC,375.57
E004015080F2F0DD,263.17
E004015080F2F0DE,136.19
E004015080F2F0E1,161.12
E004015080F2F1D3,189.79
E004015080F2F1F7,46.91
E004015080F2F1F8,83.26
E004015080F2F1FA,74.58
E004015080F2F1FE,80.52
E004015080F2F213,34.26
E004015080F2F230,23.18
E004015080F2F239,111.94
E004015080F2F23F,16.02
E004015080F2F244,158.49
E004015080F2F2BD,48.41
E004015080F2F2E6,50
E004015080F2F2E7,15.75
E004015080F2F2F1,191.36
E004015080F2F368,94.85
E004015080F2F3DB,26.73
E004015080F2F404,105.03
E004015080F2F405,150.97
E004015080F2F439,13.54
E004015080F2F43C,720.87
E004015080F2F43D,71.31
E004015080F2F43F,75.83
E004015080F2F440,22.31
E004015080F2F441,76.81
E004015080F2F444,125.86
E004015080F2F45D,5.22
E004015080F2F4AC,100.1
E004015080F2F4AD,19.74
E004015080F2F564,77.78
E004015080F2F567,132.11
E004015080F2F56B,112.19
E004015080F2F56F,275.4
E004015080F2F572,76
E004015080F2F575,37.88
E004015080F2F578,153.79
E004015080F2F579,22.12
E004015080F2F57A,168.13
E004015080F2F57C,134.05
E004015080F2F580,106.63
E004015080F2F59C,134.6
E004015080F2F5E9,87.7
E004015080F2F5EA,200.63
E004015080F2F6A7,199.59
E004015080F2F6A9,132.45
E004015080F2F6AD,171.72
E004015080F2F6CC,9.38
E004015080F2F6D5,12.48
E004015080F2F6E1,215.13
E004015080F2F6F2,64.17
E004015080F2F6F8,21.24
E004015080F2F7A4,56.88
E004015080F2F7A5,17.7
E004015080F2F7C4,136.37
E004015080F2F7C9,82.21
E004015080F2F7F8,12.48
E004015080F2F815,211.87
E004015080F2F817,37.52
E004015080F2F81F,99.83
E004015080F2F8CE,258.93
E004015080F2F8CF,104.44
E004015080F2F8D9,129.38
E004015080F2F8DA,49.99
E004015080F2F90C,140.53
E004015080F2F90D,24.51
E004015080F2F910,91.31
E004015080F2F930,31.06
E004015080F2F939,44.24
E004015080F2F976,126.16
E004015080F2F980,87.27
E004015080F2F9FD,14.69
E004015080F2FA07,238.88
E004015080F2FA08,19.91
E004015080F2FA1F,51
E004015080F2FA2A,30
E004015080F2FA2E,78.13
E004015080F2FA30,243.47
E004015080F2FA35,94.13
E004015080F2FA37,56.01
E004015080F2FA39,351
E004015080F2FA3B,200.52
E004015080F2FA57,24.51
E004015080F2FA61,17.96
E004015080F2FAA2,160.42
E004015080F2FB2F,242.99
E004015080F2FB44,18.94
E004015080F2FB4F,17.96
E004015080F2FB53,71.45
E004015080F2FB55,111.85
E004015080F2FB59,166.03
E004015080F2FB5E,285.28
E004015080F2FB60,37.26
E004015080F2FB7C,66.8
E004015080F2FB94,208.67
E004015080F2FB96,197.46
E004015080F2FC4F,70.72
E004015080F2FC50,28.67
E004015080F2FC68,110.8
E004015080F2FC99,97.33
E004015080F2FC9C,37.16
E004015080F2FD5D,168.5
E004015080F2FD5E,58.48
E004015080F2FD64,88.51
E004015080F2FD65,180.07
E004015080F2FD7C,40.36
E004015080F2FDC0,12.48
E004015080F2FDDD,21.06
E004015080F2FE08,406.88
E004015080F2FE89,26.55
E004015080F2FEB4,11.77
E004015080F2FEB7,132.48
E004015080F2FED2,13.62
E004015080F2FEF7,348.49
E004015080F2FF02,29.64
E004015080F2FF72,44.24
E004015080F2FF73,112.41
E004015080F2FF94,15.66
E004015080F2FF97,132.38
E004015080F3005E,156.09
E004015080F3007B,52.21
E004015080F30093,243.46
E004015080F30095,26.9
E004015080F300C1,169.8
E004015080F300C5,168.41
E004015080F30138,81.05
E004015080F30139,175.91
E004015080F30161,37.6
E004015080F30164,9.38
E004015080F301AD,86.98
E004015080F301BF,46.65
E004015080F301E7,8.5
E004015080F301EA,28.57
E004015080F30214,114.75
E004015080F30229,230.65
E004015080F30250,44.51
NULL,805
